CastlevaniaSkybox,1120,608,001A1567,0,1,1,4294967295,0,0
saveVeryHard,1440,928,002DEC79,0,1,1,4294967295,0,0
saveHard,96,480,003F7996,0,1,1,4294967295,0,0
saveMedium,736,384,00261925,0,1,1,4294967295,0,0
WitchShadow,1088,160,00262E57,0,1,1,4294967295,0,0
spikeUp,1216,416,00018C7D,0,1,1,4294967295,0,0
spikeUp,160,512,001F2200,0,1,1,4294967295,0,1
spikeUp,192,512,003C14E9,0,1,1,4294967295,0,1
spikeUp,224,512,0016580B,0,1,1,4294967295,0,1
spikeUp,256,512,0022FCB8,0,1,1,4294967295,0,1
spikeUp,288,416,00048611,0,1,1,4294967295,0,1
spikeUp,320,512,0004C72D,0,1,1,4294967295,0,1
spikeUp,352,512,002107DA,0,1,1,4294967295,0,1
spikeUp,384,512,0034B8D1,0,1,1,4294967295,0,1
spikeUp,448,512,000C90EE,0,1,1,4294967295,0,1
spikeUp,480,416,000297B0,0,1,1,4294967295,0,1
spikeUp,512,512,0006E8E1,0,1,1,4294967295,0,1
spikeUp,544,512,003AC374,0,1,1,4294967295,0,1
spikeUp,576,512,003583A3,0,1,1,4294967295,0,1
spikeUp,608,512,00304B96,0,1,1,4294967295,0,1
spikeUp,672,512,002FD1D4,0,1,1,4294967295,0,1
spikeUp,704,512,003122B4,0,1,1,4294967295,0,1
spikeUp,416,320,002EC4DC,0,1,1,4294967295,0,1
spikeUp,480,288,003E089E,0,1,1,4294967295,0,1
spikeUp,512,288,000641F0,0,1,1,4294967295,0,1
spikeUp,544,288,003B17B7,0,1,1,4294967295,0,1
spikeUp,352,260,0010BCF0,0,1,1,4294967295,0,1
spikeUp,160,512,0021409C,0,1,1,4294967295,0,0
spikeRight,928,480,003254B5,0,1,1,4294967295,0,0
spikeRight,928,448,0018D779,0,1,1,4294967295,0,0
spikeRight,928,416,00384C23,0,1,1,4294967295,0,0
spikeRight,928,384,001AD355,0,1,1,4294967295,0,0
spikeDown,1332,382,002187D7,0,1,1,4294967295,0,0
decoKumo3,768,1136,00395F36,0,1,1,4294967295,0,0
block,768,608,0024B621,0,1,19,4294967295,0,0
block,128,480,00300A52,0,1,2,4294967295,0,0
block,192,224,00362C62,0,1,7,4294967295,0,0
block,416,192,003F1A03,0,13,1,4294967295,0,0
block,640,224,0020BFF1,0,1,5,4294967295,0,0
block,800,224,002EF4F3,0,1,1,4294967295,0,0
block,800,256,000732E4,0,4,1,4294967295,0,0
block,800,288,003B768C,0,2,2,4294967295,0,0
block,896,0,00395579,0,1,8,4294967295,0,0
block,896,384,000BF0EB,0,1,3,4294967295,0,0
block,736,480,000F3A9D,0,6,1,4294967295,0,0
block,736,512,0006B21A,0,1,1,4294967295,0,0
block,640,448,0035B462,0,1,3,4294967295,0,0
block,480,448,0037AD9D,0,1,3,4294967295,0,0
block,416,352,0017711F,0,1,6,4294967295,0,0
block,288,448,002A159B,0,1,3,4294967295,0,0
blockMini,1008,624,000C1D62,0,1,1,4294967295,0,0
blockMini,896,608,003BDF0D,0,1,1,4294967295,0,0
blockMini,880,592,00104232,0,1,1,4294967295,0,0
blockMini,864,576,00390355,0,1,1,4294967295,0,0
blockMini,976,592,0019CACB,0,1,1,4294967295,0,0
blockMini,960,576,00004CFF,0,1,1,4294967295,0,0
blockMini,944,560,003F58AA,0,1,1,4294967295,0,0
blockMini,928,544,003ED3D2,0,1,1,4294967295,0,0
blockMini,912,528,003EB729,0,1,1,4294967295,0,0
blockMini,896,512,0019FF76,0,1,1,4294967295,0,0
blockMini,1232,944,000D5B40,0,1,1,4294967295,0,0
blockMini,1248,960,00086D54,0,1,1,4294967295,0,0
blockMini,1264,976,00253608,0,1,1,4294967295,0,0
blockMini,1280,992,002DEC5E,0,1,1,4294967295,0,0
blockMini,1296,1008,00352FA4,0,1,1,4294967295,0,0
blockMini,1392,1008,00255627,0,1,1,4294967295,0,0
blockMini,1376,992,00269628,0,1,1,4294967295,0,0
blockMini,1360,976,0030BAD2,0,1,1,4294967295,0,0
blockMini,1344,960,00061F90,0,1,1,4294967295,0,0
blockMini,1328,944,00403527,0,1,1,4294967295,0,0
blockMini,1312,928,000F6865,0,1,1,4294967295,0,0
blockMini,1232,928,001EB5C2,0,1,1,4294967295,0,0
blockMini,1216,928,000C1E78,0,1,1,4294967295,0,0
blockMini,1296,1056,001670E9,0,1,1,4294967295,0,0
blockMini,1312,1072,001D51C3,0,1,1,4294967295,0,0
blockMini,1376,1088,00076BEC,0,1,1,4294967295,0,0
blockMini,1392,1104,0013719B,0,1,1,4294967295,0,0
blockMini,1408,1120,00123681,0,1,1,4294967295,0,0
blockMini,1424,1136,0028E3A1,0,1,1,4294967295,0,0
block,1280,1024,003FCAB8,0,1,1,4294967295,0,0
block,1408,1024,002F43D6,0,7,1,4294967295,0,0
block,1328,1056,002FD750,0,2,1,4294967295,0,0
block,1120,1056,001A8F70,0,1,1,4294967295,0,0
block,928,960,00275FD4,0,1,1,4294967295,0,0
block,928,832,0021DD9B,0,1,1,4294967295,0,0
block,864,704,0030547B,0,1,1,4294967295,0,0
block,1216,448,002E77C4,0,1,1,4294967295,0,0
block,1312,416,003D0909,0,1,1,4294967295,0,0
block,1408,768,0039CDAB,0,7,1,4294967295,0,0
block,1408,448,00219E49,0,1,10,4294967295,0,0
block,1360,416,00042736,0,2,1,4294967295,0,0
block,1360,384,0037C24B,0,1,1,4294967295,0,0
block,1328,352,0014FA7C,0,2,1,4294967295,0,0
block,1328,96,002D268E,0,1,8,4294967295,0,0
block,1302,80,00360123,0,1,1,4294967295,0,0
block,1328,48,001A8FCB,0,9,1,4294967295,0,0
block,1600,-16,001D4E7F,0,1,2,4294967295,0,0
blockMini,1308,64,00397F71,0,1,1,4294967295,0,0
blockMini,1312,336,0023ACEA,0,1,1,4294967295,0,0
blockMini,1308,336,003460DA,0,1,1,4294967295,0,0
block,352,288,00335F89,0,1,1,4294967295,0,0
block,480,320,0039376E,0,3,1,4294967295,0,0
block,544,352,001E080C,0,1,2,4294967295,0,0
block,1440,1152,0011B27B,0,1,2,4294967295,0,0
block,1248,928,002D590E,0,2,1,4294967295,0,0
block,912,608,00089933,0,3,1,4294967295,0,0
block,288,160,0000DC46,0,5,1,4294967295,0,0
block,768,576,00213F80,0,3,1,4294967295,0,0
