block,352,96,00148D63,0,1,1,4294967295,0,0
block,352,0,003500BD,0,1,1,4294967295,0,0
block,320,64,0025A477,0,2,1,4294967295,0,0
block,416,96,0019BB6E,0,1,1,4294967295,0,0
block,416,64,00231FCC,0,2,1,4294967295,0,0
block,416,32,000EA46B,0,11,1,4294967295,0,0
block,416,0,00277F64,0,1,1,4294967295,0,0
block,736,64,001CD410,0,1,7,4294967295,0,0
block,736,320,0009A3CA,0,1,1,4294967295,0,0
block,704,288,00136124,0,2,1,4294967295,0,0
block,672,352,0020E085,0,3,1,4294967295,0,0
block,736,384,0024443E,0,1,1,4294967295,0,0
block,608,416,000366B9,0,5,1,4294967295,0,0
block,736,448,00204511,0,1,1,4294967295,0,0
block,544,480,003FB3CF,0,7,1,4294967295,0,0
block,736,512,0026D69E,0,1,1,4294967295,0,0
block,352,480,00211F97,0,3,1,4294967295,0,0
block,320,512,002A9447,0,2,1,4294967295,0,0
block,32,544,0020E738,0,10,1,4294967295,0,0
block,32,512,003DAA31,0,1,1,4294967295,0,0
block,32,480,0026D892,0,7,1,4294967295,0,0
block,32,448,003857A9,0,1,1,4294967295,0,0
block,32,416,00382115,0,5,1,4294967295,0,0
block,32,384,0023858A,0,1,1,4294967295,0,0
block,32,352,0021ADDD,0,3,1,4294967295,0,0
block,32,320,00298DB1,0,1,1,4294967295,0,0
block,32,288,001B958E,0,2,1,4294967295,0,0
block,32,64,00070B5A,0,1,7,4294967295,0,0
block,32,32,0029AD96,0,11,1,4294967295,0,0
block,448,544,0019AC29,0,10,1,4294967295,0,0
block,416,512,0022ABBC,0,2,1,4294967295,0,0
block,352,288,003B56CE,0,3,1,4294967295,0,0
block,352,-32,002FEBE8,0,3,1,4294967295,0,0
BossRushController,32,128,000CF711,0,1,1,4294967295,0,0
RushTeleporter,64,320,0016FC31,0,1,1,4294967295,0,1
RushTeleporter,64,384,00245D0C,0,1,1,4294967295,0,1
RushTeleporter,64,448,0011567A,0,1,1,4294967295,0,1
RushTeleporter,64,512,003D6DAA,0,1,1,4294967295,0,1
RushTeleporter,704,320,002D8DF7,0,1,1,4294967295,0,1
RushTeleporter,704,384,0034471E,0,1,1,4294967295,0,1
RushTeleporter,704,448,00395F39,0,1,1,4294967295,0,1
RushTeleporter,704,512,0027BE67,0,1,1,4294967295,0,1
playerStart,384,0,0038E558,0,1,1,4294967295,0,0
