saveHard,128,448,0009B234,0,1,1,4294967295,0,0
Lonk,156,1036,0009E10E,0,1,1,4294967295,0,0
spikeUp,352,972,00105FED,0,1,1,4294967295,0,0
spikeUp,96,1104,000292BB,0,1,1,4294967295,0,0
spikeUp,128,1104,003667C7,0,1,1,4294967295,0,0
spikeUp,160,1104,003B8AFB,0,1,1,4294967295,0,0
spikeUp,192,1104,0003DE9C,0,1,1,4294967295,0,0
spikeUp,224,1104,00079715,0,1,1,4294967295,0,0
spikeUp,256,1104,000BE02B,0,1,1,4294967295,0,0
spikeUp,288,1104,00356170,0,1,1,4294967295,0,0
spikeUp,320,1104,00000C2B,0,1,1,4294967295,0,0
spikeUp,352,1104,002DC6A1,0,1,1,4294967295,0,0
spikeUp,384,1104,0024C004,0,1,1,4294967295,0,0
spikeUp,416,1104,0029B171,0,1,1,4294967295,0,0
spikeUp,448,1104,00209C16,0,1,1,4294967295,0,0
spikeUp,480,1104,00147887,0,1,1,4294967295,0,0
spikeUp,512,1104,003CD607,0,1,1,4294967295,0,0
spikeUp,544,1104,000769AF,0,1,1,4294967295,0,0
spikeUp,576,1104,000C9FD5,0,1,1,4294967295,0,0
spikeUp,608,1104,001F7F5E,0,1,1,4294967295,0,0
spikeUp,640,1104,000B4D47,0,1,1,4294967295,0,0
spikeUp,672,1104,00352624,0,1,1,4294967295,0,0
spikeDown,352,1004,0006DD98,0,1,1,4294967295,0,0
spikeDown,512,968,001D6A94,0,1,1,4294967295,0,0
spikeDown,544,968,00166860,0,1,1,4294967295,0,0
spikeDown,576,968,0029AA1F,0,1,1,4294967295,0,0
spikeDown,654,968,001B1C48,0,1,1,4294967295,0,0
block,210,940,000B73F5,0,1,1,4294967295,0,0
block,-32,960,000D0949,0,1,2,4294967295,0,0
cameraHard,176,940,00226F54,0,1,1,4294967295,0,0
ZeldaFire,250,368,0006D249,0,1,1,4294967295,0,0
ZeldaFire,550,368,000B0A11,0,1,1,4294967295,0,0
warp,800,960,003E5A42,0,1,1,4294967295,0,1
warp,352,544,0024FAB6,0,1,1,4294967295,0,1
warp,194,815,000F27A9,0,1,1,4294967295,0,1
musicChanger,384,480,0032490C,0,1,1,4294967295,0,1
ZeldaCollision,0,0,0016B013,0,1,1,4294967295,0,0
ZeldaSword,398,429,002F2A3F,0,1,1,4294967295,0,0
ZeldaOldMan,400,368,000D8C5E,0,1,1,4294967295,0,0
ZeldaHearts,288,256,0019157B,0,1,1,4294967295,0,0
playerStart,0,980,0009E4BD,0,1,1,4294967295,0,0
trigger,388,972,0001CF81,0,1,1,4294967295,0,1
trigger,653,1004,00233998,0,1,1,4294967295,0,1
