BounceUp,2240,480,00198B94,0,1,1,4294967295,0,0
BounceDown,2240,64,0009CA83,0,1,1,4294967295,0,0
block,96,512,0001AA90,0,4,1,4294967295,0,0
block,192,544,0009A2D6,0,11,1,4294967295,0,0
block,608,544,0024C47C,0,11,1,4294967295,0,0
block,1024,544,0005E4C5,0,11,1,4294967295,0,0
block,1440,544,00213817,0,11,1,4294967295,0,0
block,1856,544,003300AE,0,11,1,4294967295,0,0
block,2272,0,00145C59,0,4,1,4294967295,0,0
block,1856,0,002050E8,0,11,1,4294967295,0,0
block,1440,0,0035D5C0,0,11,1,4294967295,0,0
block,1248,0,0033CF22,0,4,1,4294967295,0,0
block,1120,-96,002F694F,0,1,3,4294967295,0,0
block,1024,0,0002C308,0,4,1,4294967295,0,0
block,608,0,001C4DBA,0,11,1,4294967295,0,0
block,192,0,00381268,0,11,1,4294967295,0,0
block,0,0,0011F293,0,4,1,4294967295,0,0
block,0,32,000A008E,0,1,16,4294967295,0,0
block,128,480,00030F82,0,2,1,4294967295,0,0
block,2368,32,0029AAB7,0,1,16,4294967295,0,0
block,512,512,003D0885,0,4,1,4294967295,0,0
block,544,480,00123830,0,2,1,4294967295,0,0
block,928,512,00047623,0,4,1,4294967295,0,0
block,960,480,000F5270,0,2,1,4294967295,0,0
block,1344,512,003161C4,0,4,1,4294967295,0,0
block,1376,480,00308448,0,2,1,4294967295,0,0
block,1760,512,002EAD85,0,4,1,4294967295,0,0
block,1792,480,003E6607,0,2,1,4294967295,0,0
block,2176,512,000661D1,0,4,1,4294967295,0,0
block,2208,480,00152DEA,0,2,1,4294967295,0,0
block,2176,32,00171530,0,4,1,4294967295,0,0
block,2208,64,001DDE43,0,2,1,4294967295,0,0
block,1760,32,0030799F,0,4,1,4294967295,0,0
block,1792,64,000C95BB,0,2,1,4294967295,0,0
block,1248,32,0024593F,0,2,1,4294967295,0,0
block,1248,64,001FBA3E,0,1,1,4294967295,0,0
block,1344,32,002FF5D9,0,4,1,4294967295,0,0
block,1376,64,00252AD2,0,2,1,4294967295,0,0
block,1088,32,001C4F6A,0,2,1,4294967295,0,0
block,1120,64,000888A4,0,1,1,4294967295,0,0
block,928,32,00016ADA,0,4,1,4294967295,0,0
block,960,64,00246D50,0,2,1,4294967295,0,0
block,512,32,003B9209,0,4,1,4294967295,0,0
block,544,64,0004ED20,0,2,1,4294967295,0,0
block,96,32,0025DE72,0,4,1,4294967295,0,0
block,128,64,003809BD,0,2,1,4294967295,0,0
block,1248,-96,0037B680,0,1,3,4294967295,0,0
block,0,544,002E07C8,0,4,1,4294967295,0,0
block,2272,544,0009FDA3,0,4,1,4294967295,0,0
